# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-09-03 16:49:45 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09506000 VERDE RIVER NEAR CAMP VERDE, AZ
# -----------------------------------------------------------------------------------
#
# Data provided for site 09506000
#            TS   parameter     Description
#          6767       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	6767_00060	6767_00060_cd
USGS	09506000	2020-01-19 12:15	MST	225	A
USGS	09506000	2020-01-19 12:30	MST	225	A
USGS	09506000	2020-01-19 12:45	MST	228	A
USGS	09506000	2020-01-19 13:00	MST	228	A
USGS	09506000	2020-01-19 13:15	MST	228	A
USGS	09506000	2020-01-19 13:30	MST	230	A
USGS	09506000	2020-01-19 13:45	MST	230	A
USGS	09506000	2020-01-19 14:00	MST	230	A
USGS	09506000	2020-01-19 14:15	MST	230	A
USGS	09506000	2020-01-19 14:30	MST	230	A
USGS	09506000	2020-01-19 14:45	MST	232	A
USGS	09506000	2020-01-19 15:00	MST	232	A
USGS	09506000	2020-01-19 15:15	MST	232	A
USGS	09506000	2020-01-19 15:30	MST	234	A
USGS	09506000	2020-01-19 15:45	MST	232	A
USGS	09506000	2020-01-19 16:00	MST	232	A
USGS	09506000	2020-01-19 16:15	MST	234	A
USGS	09506000	2020-01-19 16:30	MST	234	A
USGS	09506000	2020-01-19 16:45	MST	234	A
USGS	09506000	2020-01-19 17:00	MST	234	A
USGS	09506000	2020-01-19 17:15	MST	234	A
USGS	09506000	2020-01-19 17:30	MST	234	A
USGS	09506000	2020-01-19 17:45	MST	234	A
USGS	09506000	2020-01-19 18:00	MST	234	A
USGS	09506000	2020-01-19 18:15	MST	234	A
USGS	09506000	2020-01-19 18:30	MST	234	A
USGS	09506000	2020-01-19 18:45	MST	234	A
USGS	09506000	2020-01-19 19:00	MST	234	A
USGS	09506000	2020-01-19 19:15	MST	234	A
USGS	09506000	2020-01-19 19:30	MST	234	A
USGS	09506000	2020-01-19 19:45	MST	234	A
USGS	09506000	2020-01-19 20:00	MST	234	A
USGS	09506000	2020-01-19 20:15	MST	234	A
USGS	09506000	2020-01-19 20:30	MST	234	A
USGS	09506000	2020-01-19 20:45	MST	234	A
USGS	09506000	2020-01-19 21:00	MST	234	A
USGS	09506000	2020-01-19 21:15	MST	234	A
USGS	09506000	2020-01-19 21:30	MST	234	A
USGS	09506000	2020-01-19 21:45	MST	234	A
USGS	09506000	2020-01-19 22:00	MST	234	A
USGS	09506000	2020-01-19 22:15	MST	234	A
USGS	09506000	2020-01-19 22:30	MST	234	A
USGS	09506000	2020-01-19 22:45	MST	234	A
USGS	09506000	2020-01-19 23:00	MST	234	A
USGS	09506000	2020-01-19 23:15	MST	234	A
USGS	09506000	2020-01-19 23:30	MST	234	A
USGS	09506000	2020-01-19 23:45	MST	234	A
USGS	09506000	2020-01-20 00:00	MST	234	A
USGS	09506000	2020-01-20 00:15	MST	234	A
USGS	09506000	2020-01-20 00:30	MST	234	A
USGS	09506000	2020-01-20 00:45	MST	234	A
USGS	09506000	2020-01-20 01:00	MST	234	A
USGS	09506000	2020-01-20 01:15	MST	234	A
USGS	09506000	2020-01-20 01:30	MST	234	A
USGS	09506000	2020-01-20 01:45	MST	234	A
USGS	09506000	2020-01-20 02:00	MST	234	A
USGS	09506000	2020-01-20 02:15	MST	234	A
USGS	09506000	2020-01-20 02:30	MST	234	A
USGS	09506000	2020-01-20 02:45	MST	234	A
USGS	09506000	2020-01-20 03:00	MST	234	A
USGS	09506000	2020-01-20 03:15	MST	234	A
USGS	09506000	2020-01-20 03:30	MST	234	A
USGS	09506000	2020-01-20 03:45	MST	234	A
USGS	09506000	2020-01-20 04:00	MST	232	A
USGS	09506000	2020-01-20 04:15	MST	232	A
USGS	09506000	2020-01-20 04:30	MST	234	A
USGS	09506000	2020-01-20 04:45	MST	232	A
USGS	09506000	2020-01-20 05:00	MST	232	A
USGS	09506000	2020-01-20 05:15	MST	234	A
USGS	09506000	2020-01-20 05:30	MST	232	A
USGS	09506000	2020-01-20 05:45	MST	232	A
USGS	09506000	2020-01-20 06:00	MST	232	A
USGS	09506000	2020-01-20 06:15	MST	232	A
USGS	09506000	2020-01-20 06:30	MST	232	A
USGS	09506000	2020-01-20 06:45	MST	232	A
USGS	09506000	2020-01-20 07:00	MST	232	A
USGS	09506000	2020-01-20 07:15	MST	232	A
USGS	09506000	2020-01-20 07:30	MST	232	A
USGS	09506000	2020-01-20 07:45	MST	232	A
USGS	09506000	2020-01-20 08:00	MST	232	A
USGS	09506000	2020-01-20 08:15	MST	232	A
USGS	09506000	2020-01-20 08:30	MST	232	A
USGS	09506000	2020-01-20 08:45	MST	232	A
USGS	09506000	2020-01-20 09:00	MST	232	A
USGS	09506000	2020-01-20 09:15	MST	232	A
USGS	09506000	2020-01-20 09:30	MST	232	A
USGS	09506000	2020-01-20 09:45	MST	232	A
USGS	09506000	2020-01-20 10:00	MST	232	A
USGS	09506000	2020-01-20 10:15	MST	232	A
USGS	09506000	2020-01-20 10:30	MST	232	A
USGS	09506000	2020-01-20 10:45	MST	232	A
USGS	09506000	2020-01-20 11:00	MST	232	A
USGS	09506000	2020-01-20 11:15	MST	232	A
USGS	09506000	2020-01-20 11:30	MST	232	A
USGS	09506000	2020-01-20 11:45	MST	232	A
USGS	09506000	2020-01-20 12:00	MST	232	A
USGS	09506000	2020-01-20 12:15	MST	232	A
USGS	09506000	2020-01-20 12:30	MST	232	A
USGS	09506000	2020-01-20 12:45	MST	232	A
USGS	09506000	2020-01-20 13:00	MST	234	A
USGS	09506000	2020-01-20 13:15	MST	234	A
USGS	09506000	2020-01-20 13:30	MST	234	A
USGS	09506000	2020-01-20 13:45	MST	234	A
USGS	09506000	2020-01-20 14:00	MST	234	A
USGS	09506000	2020-01-20 14:15	MST	234	A
USGS	09506000	2020-01-20 14:30	MST	234	A
USGS	09506000	2020-01-20 14:45	MST	234	A
USGS	09506000	2020-01-20 15:00	MST	234	A
USGS	09506000	2020-01-20 15:15	MST	234	A
USGS	09506000	2020-01-20 15:30	MST	234	A
USGS	09506000	2020-01-20 15:45	MST	234	A
USGS	09506000	2020-01-20 16:00	MST	234	A
USGS	09506000	2020-01-20 16:15	MST	234	A
USGS	09506000	2020-01-20 16:30	MST	234	A
USGS	09506000	2020-01-20 16:45	MST	234	A
USGS	09506000	2020-01-20 17:00	MST	234	A
USGS	09506000	2020-01-20 17:15	MST	234	A
USGS	09506000	2020-01-20 17:30	MST	234	A
USGS	09506000	2020-01-20 17:45	MST	236	A
USGS	09506000	2020-01-20 18:00	MST	236	A
USGS	09506000	2020-01-20 18:15	MST	236	A
USGS	09506000	2020-01-20 18:30	MST	236	A
USGS	09506000	2020-01-20 18:45	MST	236	A
USGS	09506000	2020-01-20 19:00	MST	236	A
USGS	09506000	2020-01-20 19:15	MST	236	A
USGS	09506000	2020-01-20 19:30	MST	236	A
USGS	09506000	2020-01-20 19:45	MST	236	A
USGS	09506000	2020-01-20 20:00	MST	236	A
USGS	09506000	2020-01-20 20:15	MST	236	A
USGS	09506000	2020-01-20 20:30	MST	236	A
USGS	09506000	2020-01-20 20:45	MST	236	A
USGS	09506000	2020-01-20 21:00	MST	236	A
USGS	09506000	2020-01-20 21:15	MST	236	A
USGS	09506000	2020-01-20 21:30	MST	236	A
USGS	09506000	2020-01-20 21:45	MST	236	A
USGS	09506000	2020-01-20 22:00	MST	236	A
USGS	09506000	2020-01-20 22:15	MST	236	A
USGS	09506000	2020-01-20 22:30	MST	236	A
USGS	09506000	2020-01-20 22:45	MST	236	A
USGS	09506000	2020-01-20 23:00	MST	236	A
USGS	09506000	2020-01-20 23:15	MST	236	A
USGS	09506000	2020-01-20 23:30	MST	236	A
USGS	09506000	2020-01-20 23:45	MST	236	A
USGS	09506000	2020-01-21 00:00	MST	236	A
USGS	09506000	2020-01-21 00:15	MST	236	A
USGS	09506000	2020-01-21 00:30	MST	236	A
USGS	09506000	2020-01-21 00:45	MST	236	A
USGS	09506000	2020-01-21 01:00	MST	234	A
USGS	09506000	2020-01-21 01:15	MST	236	A
USGS	09506000	2020-01-21 01:30	MST	236	A
USGS	09506000	2020-01-21 01:45	MST	234	A
USGS	09506000	2020-01-21 02:00	MST	234	A
USGS	09506000	2020-01-21 02:15	MST	234	A
USGS	09506000	2020-01-21 02:30	MST	236	A
USGS	09506000	2020-01-21 02:45	MST	234	A
USGS	09506000	2020-01-21 03:00	MST	234	A
USGS	09506000	2020-01-21 03:15	MST	236	A
USGS	09506000	2020-01-21 03:30	MST	236	A
USGS	09506000	2020-01-21 03:45	MST	236	A
USGS	09506000	2020-01-21 04:00	MST	236	A
USGS	09506000	2020-01-21 04:15	MST	236	A
USGS	09506000	2020-01-21 04:30	MST	236	A
USGS	09506000	2020-01-21 04:45	MST	236	A
USGS	09506000	2020-01-21 05:00	MST	236	A
USGS	09506000	2020-01-21 05:15	MST	236	A
USGS	09506000	2020-01-21 05:30	MST	236	A
USGS	09506000	2020-01-21 05:45	MST	234	A
USGS	09506000	2020-01-21 06:00	MST	236	A
USGS	09506000	2020-01-21 06:15	MST	236	A
USGS	09506000	2020-01-21 06:30	MST	236	A
USGS	09506000	2020-01-21 06:45	MST	236	A
USGS	09506000	2020-01-21 07:00	MST	236	A
USGS	09506000	2020-01-21 07:15	MST	236	A
USGS	09506000	2020-01-21 07:30	MST	236	A
USGS	09506000	2020-01-21 07:45	MST	236	A
USGS	09506000	2020-01-21 08:00	MST	236	A
USGS	09506000	2020-01-21 08:15	MST	238	A
USGS	09506000	2020-01-21 08:30	MST	238	A
USGS	09506000	2020-01-21 08:45	MST	238	A
USGS	09506000	2020-01-21 09:00	MST	238	A
USGS	09506000	2020-01-21 09:15	MST	238	A
USGS	09506000	2020-01-21 09:30	MST	238	A
USGS	09506000	2020-01-21 09:45	MST	238	A
USGS	09506000	2020-01-21 10:00	MST	238	A
USGS	09506000	2020-01-21 10:15	MST	238	A
USGS	09506000	2020-01-21 10:30	MST	238	A
USGS	09506000	2020-01-21 10:45	MST	238	A
USGS	09506000	2020-01-21 11:00	MST	238	A
USGS	09506000	2020-01-21 11:15	MST	238	A
USGS	09506000	2020-01-21 11:30	MST	238	A
USGS	09506000	2020-01-21 11:45	MST	238	A
USGS	09506000	2020-01-21 12:00	MST	238	A
USGS	09506000	2020-01-21 12:15	MST	238	A
USGS	09506000	2020-01-21 12:30	MST	238	A
USGS	09506000	2020-01-21 12:45	MST	238	A
USGS	09506000	2020-01-21 13:00	MST	238	A
USGS	09506000	2020-01-21 13:15	MST	240	A
USGS	09506000	2020-01-21 13:30	MST	240	A
USGS	09506000	2020-01-21 13:45	MST	242	A
USGS	09506000	2020-01-21 14:00	MST	242	A
USGS	09506000	2020-01-21 14:15	MST	240	A
USGS	09506000	2020-01-21 14:30	MST	240	A
USGS	09506000	2020-01-21 14:45	MST	240	A
USGS	09506000	2020-01-21 15:00	MST	242	A
USGS	09506000	2020-01-21 15:15	MST	240	A
USGS	09506000	2020-01-21 15:30	MST	242	A
USGS	09506000	2020-01-21 15:45	MST	242	A
USGS	09506000	2020-01-21 16:00	MST	242	A
USGS	09506000	2020-01-21 16:15	MST	242	A
USGS	09506000	2020-01-21 16:30	MST	242	A
USGS	09506000	2020-01-21 16:45	MST	242	A
USGS	09506000	2020-01-21 17:00	MST	242	A
USGS	09506000	2020-01-21 17:15	MST	242	A
USGS	09506000	2020-01-21 17:30	MST	242	A
USGS	09506000	2020-01-21 17:45	MST	242	A
USGS	09506000	2020-01-21 18:00	MST	242	A
USGS	09506000	2020-01-21 18:15	MST	242	A
USGS	09506000	2020-01-21 18:30	MST	242	A
USGS	09506000	2020-01-21 18:45	MST	242	A
USGS	09506000	2020-01-21 19:00	MST	242	A
USGS	09506000	2020-01-21 19:15	MST	242	A
USGS	09506000	2020-01-21 19:30	MST	242	A
USGS	09506000	2020-01-21 19:45	MST	242	A
USGS	09506000	2020-01-21 20:00	MST	242	A
USGS	09506000	2020-01-21 20:15	MST	242	A
USGS	09506000	2020-01-21 20:30	MST	242	A
USGS	09506000	2020-01-21 20:45	MST	242	A
USGS	09506000	2020-01-21 21:00	MST	242	A
USGS	09506000	2020-01-21 21:15	MST	242	A
USGS	09506000	2020-01-21 21:30	MST	242	A
USGS	09506000	2020-01-21 21:45	MST	242	A
USGS	09506000	2020-01-21 22:00	MST	242	A
USGS	09506000	2020-01-21 22:15	MST	242	A
USGS	09506000	2020-01-21 22:30	MST	242	A
USGS	09506000	2020-01-21 22:45	MST	242	A
USGS	09506000	2020-01-21 23:00	MST	242	A
USGS	09506000	2020-01-21 23:15	MST	242	A
USGS	09506000	2020-01-21 23:30	MST	242	A
USGS	09506000	2020-01-21 23:45	MST	242	A
USGS	09506000	2020-01-22 00:00	MST	242	A
USGS	09506000	2020-01-22 00:15	MST	242	A
USGS	09506000	2020-01-22 00:30	MST	242	A
USGS	09506000	2020-01-22 00:45	MST	242	A
USGS	09506000	2020-01-22 01:00	MST	242	A
USGS	09506000	2020-01-22 01:15	MST	242	A
USGS	09506000	2020-01-22 01:30	MST	242	A
USGS	09506000	2020-01-22 01:45	MST	242	A
USGS	09506000	2020-01-22 02:00	MST	242	A
USGS	09506000	2020-01-22 02:15	MST	242	A
USGS	09506000	2020-01-22 02:30	MST	242	A
USGS	09506000	2020-01-22 02:45	MST	242	A
USGS	09506000	2020-01-22 03:00	MST	242	A
USGS	09506000	2020-01-22 03:15	MST	242	A
USGS	09506000	2020-01-22 03:30	MST	242	A
USGS	09506000	2020-01-22 03:45	MST	242	A
USGS	09506000	2020-01-22 04:00	MST	242	A
USGS	09506000	2020-01-22 04:15	MST	242	A
USGS	09506000	2020-01-22 04:30	MST	242	A
USGS	09506000	2020-01-22 04:45	MST	242	A
USGS	09506000	2020-01-22 05:00	MST	242	A
USGS	09506000	2020-01-22 05:15	MST	242	A
USGS	09506000	2020-01-22 05:30	MST	242	A
USGS	09506000	2020-01-22 05:45	MST	242	A
USGS	09506000	2020-01-22 06:00	MST	242	A
USGS	09506000	2020-01-22 06:15	MST	242	A
USGS	09506000	2020-01-22 06:30	MST	242	A
USGS	09506000	2020-01-22 06:45	MST	242	A
USGS	09506000	2020-01-22 07:00	MST	242	A
USGS	09506000	2020-01-22 07:15	MST	242	A
USGS	09506000	2020-01-22 07:30	MST	242	A
USGS	09506000	2020-01-22 07:45	MST	242	A
USGS	09506000	2020-01-22 08:00	MST	242	A
USGS	09506000	2020-01-22 08:15	MST	242	A
USGS	09506000	2020-01-22 08:30	MST	242	A
USGS	09506000	2020-01-22 08:45	MST	242	A
USGS	09506000	2020-01-22 09:00	MST	242	A
USGS	09506000	2020-01-22 09:15	MST	242	A
USGS	09506000	2020-01-22 09:30	MST	242	A
USGS	09506000	2020-01-22 09:45	MST	242	A
USGS	09506000	2020-01-22 10:00	MST	242	A
USGS	09506000	2020-01-22 10:15	MST	242	A
USGS	09506000	2020-01-22 10:30	MST	242	A
USGS	09506000	2020-01-22 10:45	MST	244	A
USGS	09506000	2020-01-22 11:00	MST	244	A
USGS	09506000	2020-01-22 11:15	MST	244	A
USGS	09506000	2020-01-22 11:30	MST	244	A
USGS	09506000	2020-01-22 11:45	MST	244	A
USGS	09506000	2020-01-22 12:00	MST	246	A
USGS	09506000	2020-01-22 12:15	MST	250	A
USGS	09506000	2020-01-22 12:30	MST	261	A
USGS	09506000	2020-01-22 12:45	MST	291	A
USGS	09506000	2020-01-22 13:00	MST	350	A
USGS	09506000	2020-01-22 13:15	MST	446	A
USGS	09506000	2020-01-22 13:30	MST	566	A
USGS	09506000	2020-01-22 13:45	MST	707	A
USGS	09506000	2020-01-22 14:00	MST	834	A
USGS	09506000	2020-01-22 14:15	MST	936	A
USGS	09506000	2020-01-22 14:30	MST	1020	A
USGS	09506000	2020-01-22 14:45	MST	1080	A
USGS	09506000	2020-01-22 15:00	MST	1130	A
USGS	09506000	2020-01-22 15:15	MST	1170	A
USGS	09506000	2020-01-22 15:30	MST	1220	A
USGS	09506000	2020-01-22 15:45	MST	1250	A
USGS	09506000	2020-01-22 16:00	MST	1280	A
USGS	09506000	2020-01-22 16:15	MST	1310	A
USGS	09506000	2020-01-22 16:30	MST	1330	A
USGS	09506000	2020-01-22 16:45	MST	1350	A
USGS	09506000	2020-01-22 17:00	MST	1370	A
USGS	09506000	2020-01-22 17:15	MST	1380	A
USGS	09506000	2020-01-22 17:30	MST	1390	A
USGS	09506000	2020-01-22 17:45	MST	1390	A
USGS	09506000	2020-01-22 18:00	MST	1400	A
USGS	09506000	2020-01-22 18:15	MST	1410	A
USGS	09506000	2020-01-22 18:30	MST	1410	A
USGS	09506000	2020-01-22 18:45	MST	1410	A
USGS	09506000	2020-01-22 19:00	MST	1410	A
USGS	09506000	2020-01-22 19:15	MST	1410	A
USGS	09506000	2020-01-22 19:30	MST	1410	A
USGS	09506000	2020-01-22 19:45	MST	1410	A
USGS	09506000	2020-01-22 20:00	MST	1410	A
USGS	09506000	2020-01-22 20:15	MST	1420	A
USGS	09506000	2020-01-22 20:30	MST	1430	A
USGS	09506000	2020-01-22 20:45	MST	1430	A
USGS	09506000	2020-01-22 21:00	MST	1430	A
USGS	09506000	2020-01-22 21:15	MST	1430	A
USGS	09506000	2020-01-22 21:30	MST	1430	A
USGS	09506000	2020-01-22 21:45	MST	1430	A
USGS	09506000	2020-01-22 22:00	MST	1430	A
USGS	09506000	2020-01-22 22:15	MST	1430	A
USGS	09506000	2020-01-22 22:30	MST	1430	A
USGS	09506000	2020-01-22 22:45	MST	1430	A
USGS	09506000	2020-01-22 23:00	MST	1430	A
USGS	09506000	2020-01-22 23:15	MST	1430	A
USGS	09506000	2020-01-22 23:30	MST	1430	A
USGS	09506000	2020-01-22 23:45	MST	1430	A
USGS	09506000	2020-01-23 00:00	MST	1430	A
USGS	09506000	2020-01-23 00:15	MST	1420	A
USGS	09506000	2020-01-23 00:30	MST	1410	A
USGS	09506000	2020-01-23 00:45	MST	1410	A
USGS	09506000	2020-01-23 01:00	MST	1400	A
USGS	09506000	2020-01-23 01:15	MST	1390	A
USGS	09506000	2020-01-23 01:30	MST	1380	A
USGS	09506000	2020-01-23 01:45	MST	1380	A
USGS	09506000	2020-01-23 02:00	MST	1360	A
USGS	09506000	2020-01-23 02:15	MST	1350	A
USGS	09506000	2020-01-23 02:30	MST	1340	A
USGS	09506000	2020-01-23 02:45	MST	1330	A
USGS	09506000	2020-01-23 03:00	MST	1330	A
USGS	09506000	2020-01-23 03:15	MST	1310	A
USGS	09506000	2020-01-23 03:30	MST	1300	A
USGS	09506000	2020-01-23 03:45	MST	1290	A
USGS	09506000	2020-01-23 04:00	MST	1280	A
USGS	09506000	2020-01-23 04:15	MST	1280	A
USGS	09506000	2020-01-23 04:30	MST	1260	A
USGS	09506000	2020-01-23 04:45	MST	1250	A
USGS	09506000	2020-01-23 05:00	MST	1250	A
USGS	09506000	2020-01-23 05:15	MST	1240	A
USGS	09506000	2020-01-23 05:30	MST	1230	A
USGS	09506000	2020-01-23 05:45	MST	1220	A
USGS	09506000	2020-01-23 06:00	MST	1210	A
USGS	09506000	2020-01-23 06:15	MST	1210	A
USGS	09506000	2020-01-23 06:30	MST	1190	A
USGS	09506000	2020-01-23 06:45	MST	1190	A
USGS	09506000	2020-01-23 07:00	MST	1180	A
USGS	09506000	2020-01-23 07:15	MST	1180	A
USGS	09506000	2020-01-23 07:30	MST	1170	A
USGS	09506000	2020-01-23 07:45	MST	1170	A
USGS	09506000	2020-01-23 08:00	MST	1170	A
USGS	09506000	2020-01-23 08:15	MST	1160	A
USGS	09506000	2020-01-23 08:30	MST	1160	A
USGS	09506000	2020-01-23 08:45	MST	1160	A
USGS	09506000	2020-01-23 09:00	MST	1160	A
USGS	09506000	2020-01-23 09:15	MST	1160	A
USGS	09506000	2020-01-23 09:30	MST	1160	A
USGS	09506000	2020-01-23 09:45	MST	1170	A
USGS	09506000	2020-01-23 10:00	MST	1170	A
USGS	09506000	2020-01-23 10:15	MST	1170	A
USGS	09506000	2020-01-23 10:30	MST	1180	A
USGS	09506000	2020-01-23 10:45	MST	1190	A
USGS	09506000	2020-01-23 11:00	MST	1190	A
USGS	09506000	2020-01-23 11:15	MST	1200	A
USGS	09506000	2020-01-23 11:30	MST	1210	A
USGS	09506000	2020-01-23 11:45	MST	1220	A
USGS	09506000	2020-01-23 12:00	MST	1220	A
USGS	09506000	2020-01-23 12:15	MST	1220	A
USGS	09506000	2020-01-23 12:30	MST	1230	A
USGS	09506000	2020-01-23 12:45	MST	1240	A
USGS	09506000	2020-01-23 13:00	MST	1230	A
USGS	09506000	2020-01-23 13:15	MST	1240	A
USGS	09506000	2020-01-23 13:30	MST	1230	A
USGS	09506000	2020-01-23 13:45	MST	1230	A
USGS	09506000	2020-01-23 14:00	MST	1230	A
USGS	09506000	2020-01-23 14:15	MST	1220	A
USGS	09506000	2020-01-23 14:30	MST	1220	A
USGS	09506000	2020-01-23 14:45	MST	1210	A
USGS	09506000	2020-01-23 15:00	MST	1210	A
USGS	09506000	2020-01-23 15:15	MST	1210	A
USGS	09506000	2020-01-23 15:30	MST	1200	A
USGS	09506000	2020-01-23 15:45	MST	1190	A
USGS	09506000	2020-01-23 16:00	MST	1180	A
USGS	09506000	2020-01-23 16:15	MST	1180	A
USGS	09506000	2020-01-23 16:30	MST	1170	A
USGS	09506000	2020-01-23 16:45	MST	1170	A
USGS	09506000	2020-01-23 17:00	MST	1160	A
USGS	09506000	2020-01-23 17:15	MST	1150	A
USGS	09506000	2020-01-23 17:30	MST	1150	A
USGS	09506000	2020-01-23 17:45	MST	1140	A
USGS	09506000	2020-01-23 18:00	MST	1130	A
USGS	09506000	2020-01-23 18:15	MST	1130	A
USGS	09506000	2020-01-23 18:30	MST	1120	A
USGS	09506000	2020-01-23 18:45	MST	1120	A
USGS	09506000	2020-01-23 19:00	MST	1110	A
USGS	09506000	2020-01-23 19:15	MST	1110	A
USGS	09506000	2020-01-23 19:30	MST	1100	A
USGS	09506000	2020-01-23 19:45	MST	1090	A
USGS	09506000	2020-01-23 20:00	MST	1090	A
USGS	09506000	2020-01-23 20:15	MST	1080	A
USGS	09506000	2020-01-23 20:30	MST	1080	A
USGS	09506000	2020-01-23 20:45	MST	1070	A
USGS	09506000	2020-01-23 21:00	MST	1070	A
USGS	09506000	2020-01-23 21:15	MST	1070	A
USGS	09506000	2020-01-23 21:30	MST	1060	A
USGS	09506000	2020-01-23 21:45	MST	1060	A
USGS	09506000	2020-01-23 22:00	MST	1050	A
USGS	09506000	2020-01-23 22:15	MST	1050	A
USGS	09506000	2020-01-23 22:30	MST	1040	A
USGS	09506000	2020-01-23 22:45	MST	1040	A
USGS	09506000	2020-01-23 23:00	MST	1040	A
USGS	09506000	2020-01-23 23:15	MST	1030	A
USGS	09506000	2020-01-23 23:30	MST	1030	A
USGS	09506000	2020-01-23 23:45	MST	1020	A
USGS	09506000	2020-01-24 00:00	MST	1020	A
USGS	09506000	2020-01-24 00:15	MST	1020	A
USGS	09506000	2020-01-24 00:30	MST	1010	A
USGS	09506000	2020-01-24 00:45	MST	1010	A
USGS	09506000	2020-01-24 01:00	MST	1000	A
USGS	09506000	2020-01-24 01:15	MST	1000	A
USGS	09506000	2020-01-24 01:30	MST	995	A
USGS	09506000	2020-01-24 01:45	MST	990	A
USGS	09506000	2020-01-24 02:00	MST	985	A
USGS	09506000	2020-01-24 02:15	MST	980	A
USGS	09506000	2020-01-24 02:30	MST	975	A
USGS	09506000	2020-01-24 02:45	MST	970	A
USGS	09506000	2020-01-24 03:00	MST	970	A
USGS	09506000	2020-01-24 03:15	MST	965	A
USGS	09506000	2020-01-24 03:30	MST	960	A
USGS	09506000	2020-01-24 03:45	MST	960	A
USGS	09506000	2020-01-24 04:00	MST	951	A
USGS	09506000	2020-01-24 04:15	MST	951	A
USGS	09506000	2020-01-24 04:30	MST	946	A
USGS	09506000	2020-01-24 04:45	MST	941	A
USGS	09506000	2020-01-24 05:00	MST	941	A
USGS	09506000	2020-01-24 05:15	MST	931	A
USGS	09506000	2020-01-24 05:30	MST	926	A
USGS	09506000	2020-01-24 05:45	MST	922	A
USGS	09506000	2020-01-24 06:00	MST	922	A
USGS	09506000	2020-01-24 06:15	MST	917	A
USGS	09506000	2020-01-24 06:30	MST	912	A
USGS	09506000	2020-01-24 06:45	MST	907	A
USGS	09506000	2020-01-24 07:00	MST	907	A
USGS	09506000	2020-01-24 07:15	MST	903	A
USGS	09506000	2020-01-24 07:30	MST	898	A
USGS	09506000	2020-01-24 07:45	MST	898	A
USGS	09506000	2020-01-24 08:00	MST	893	A
USGS	09506000	2020-01-24 08:15	MST	893	A
USGS	09506000	2020-01-24 08:30	MST	884	A
USGS	09506000	2020-01-24 08:45	MST	884	A
USGS	09506000	2020-01-24 09:00	MST	879	A
USGS	09506000	2020-01-24 09:15	MST	874	A
USGS	09506000	2020-01-24 09:30	MST	874	A
USGS	09506000	2020-01-24 09:45	MST	870	A
USGS	09506000	2020-01-24 10:00	MST	865	A
USGS	09506000	2020-01-24 10:15	MST	865	A
USGS	09506000	2020-01-24 10:30	MST	861	A
USGS	09506000	2020-01-24 10:45	MST	856	A
USGS	09506000	2020-01-24 11:00	MST	856	A
USGS	09506000	2020-01-24 11:15	MST	852	A
USGS	09506000	2020-01-24 11:30	MST	847	A
USGS	09506000	2020-01-24 11:45	MST	847	A
USGS	09506000	2020-01-24 12:00	MST	847	A
USGS	09506000	2020-01-24 12:15	MST	843	A
USGS	09506000	2020-01-24 12:30	MST	838	A
USGS	09506000	2020-01-24 12:45	MST	838	A
USGS	09506000	2020-01-24 13:00	MST	834	A
USGS	09506000	2020-01-24 13:15	MST	829	A
USGS	09506000	2020-01-24 13:30	MST	829	A
USGS	09506000	2020-01-24 13:45	MST	825	A
USGS	09506000	2020-01-24 14:00	MST	825	A
USGS	09506000	2020-01-24 14:15	MST	820	A
USGS	09506000	2020-01-24 14:30	MST	820	A
USGS	09506000	2020-01-24 14:45	MST	820	A
USGS	09506000	2020-01-24 15:00	MST	816	A
USGS	09506000	2020-01-24 15:15	MST	811	A
USGS	09506000	2020-01-24 15:30	MST	811	A
USGS	09506000	2020-01-24 15:45	MST	811	A
USGS	09506000	2020-01-24 16:00	MST	811	A
USGS	09506000	2020-01-24 16:15	MST	811	A
USGS	09506000	2020-01-24 16:30	MST	811	A
USGS	09506000	2020-01-24 16:45	MST	811	A
USGS	09506000	2020-01-24 17:00	MST	811	A
USGS	09506000	2020-01-24 17:15	MST	811	A
USGS	09506000	2020-01-24 17:30	MST	811	A
USGS	09506000	2020-01-24 17:45	MST	811	A
USGS	09506000	2020-01-24 18:00	MST	811	A
USGS	09506000	2020-01-24 18:15	MST	811	A
USGS	09506000	2020-01-24 18:30	MST	811	A
USGS	09506000	2020-01-24 18:45	MST	811	A
USGS	09506000	2020-01-24 19:00	MST	811	A
USGS	09506000	2020-01-24 19:15	MST	811	A
USGS	09506000	2020-01-24 19:30	MST	811	A
USGS	09506000	2020-01-24 19:45	MST	811	A
USGS	09506000	2020-01-24 20:00	MST	811	A
